Id del contrato de software;Nombre;instanceId;Estado;Fabricante;Centro Actividad / Centro de Costos;Suministrador Responsable;Empresa Propietaria;Fecha de Creación;Fecha de Caducidad;Fecha Modificada;Nombre del producto;Nombre Proveedor;Orden de Compra;Clave__c;Suma Número de Licencias Adquiridas;Filial;Información Adicional / Descripción
EPM-V-509;EPM-V-509;ASGADR4FJYMVQAPKRHYVP9UDFK2BS4;Executed;Desconocido;01989080;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;;2019/01/03 03:06:23 PM;pcAnywhere;Desconocido;1197639;;10;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-510;EPM-V-510;ASGADR4FJYMVQAPKRHY2P9UDFB2A41;Executed;Adobe Inc.;01337383;MEDER S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/10/30 08:00:00 AM;2026/01/05 02:51:22 PM;PC PRO Software;MEDER S.A.;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-511;EPM-V-511;ASGADR4FJYMVQAPKRHY7P9UDFF2AQ1;Executed;Open Text Corporation;01337380;VELPA Soluciones Integrales S.A;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/04/29 12:00:00 AM;2026/01/06 09:46:48 AM;ProView;VELPA Soluciones Integrales S.A;;;999;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-512;EPM-V-512;ASGADR4FJYMVQAPKRHZDP9UDFR2C1I;Executed;POWER LINES SYSTEM;01330243;POWER LINES SYSTEM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:50 PM;2030/04/07 12:00:00 AM;2025/05/12 12:19:01 PM;PLS-CADD;POWER LINES SYSTEM;;;20;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-513;EPM-V-513;ASGADR4FJYMVQAPKRHY9P9UDFI2AXX;Executed;POWER LINES SYSTEM;01980294;POWER LINES SYSTEM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:28 PM;2030/01/01 12:00:00 AM;2025/12/19 09:38:46 AM;PLS-CADD;POWER LINES SYSTEM;;;20;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-514;EPM-V-514;ASGADR4FJYMVQAPKRHYYP9UDFN2CBI;Executed;Desconocido;01989080;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;;2019/01/03 03:06:22 PM;QuickDesigner;Desconocido;1060135;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-515;EPM-V-515;ASGADR4FJYMVQAPKRHYKP9UDFJ2BAE;Executed;MICROFOCUS;01989070;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:37 PM;;2019/01/03 03:06:23 PM;WRQ Reflection X 11.0;Desconocido;1099365;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-516;EPM-V-516;ASGADR4FJYMVQAPKRHYKP9UDFI2AYL;Executed;MICROFOCUS;01989070;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:37 PM;;2019/01/03 03:06:23 PM;WRQ Reflection X 11.0;Desconocido;1099365;;6;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-517;EPM-V-517;ASGADR4FJYMVQAPKRHY2P9UDFB2A48;Executed;Rocscience;01300223;Rocscience;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:21 PM;2030/09/13 12:00:00 AM;2025/12/22 02:32:17 PM;RocFall;Rocscience;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-518;EPM-V-518;ASGADR4FJYMVQAPKRHY1P9UDFA2A2P;Executed;Rocscience;01300223;Rocscience;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:21 PM;2030/09/13 12:00:00 AM;2025/12/22 02:36:46 PM;RocSupport;Rocscience;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-519;EPM-V-519;ASGADR4FJYMVQAPKRHYKP9UDFJ2BAD;Executed;Adobe Inc.;01980801;Rosetta Stone Ltd.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;2030/07/09 12:00:00 AM;2026/01/05 04:05:25 PM;Rosetta Stone;Rosetta Stone Ltd.;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-520;EPM-V-520;ASGADR4FJYMVQAPKRHY3P9UDFC2A6Y;Executed;Rotork;01411056;AUTOMATIZACION.SA;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/20 12:00:00 AM;2026/01/06 11:16:10 AM;Rotork Insight;AUTOMATIZACION.SA;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-521;EPM-V-521;ASGADR4FJYMVQAPKRHYQP9UDF52B5C;Executed;Adobe Inc.;01989080;Safanet;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;2030/11/06 12:00:00 AM;2026/01/05 05:04:26 PM;SafeNet Authentication Client;Safanet;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-522;EPM-V-522;ASGADR4FJYMVQAPKRHYNP9UDF22BI1;Executed;SAO TECHNOLOGY & CIA SAS;01989074;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;2030/03/21 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;;;114;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-523;EPM-V-523;ASGADR4FJYMVQAPKRHYLP9UDF02BCA;Executed;SAO TECHNOLOGY & CIA SAS;01411057;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-524;EPM-V-524;ASGADR4FJYMVQAPKRHY7P9UDFG2ARR;Executed;SAO TECHNOLOGY & CIA SAS;01411032;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-525;EPM-V-525;ASGADR4FJYMVQAPKRHY3P9UDFC2A6M;Executed;SAO TECHNOLOGY & CIA SAS;01411054;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-526;EPM-V-526;ASGADR4FJYMVQAPKRHYOP9UDF22BIU;Executed;SAO TECHNOLOGY & CIA SAS;01980215;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:28 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-527;EPM-V-527;ASGADR4FJYMVQAPKRHYLP9UDF02BDE;Executed;SAO TECHNOLOGY & CIA SAS;01510230;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-528;EPM-V-528;ASGADR4FJYMVQAPKRHY3P9UDFC2A76;Executed;SAO TECHNOLOGY & CIA SAS;01411057;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-529;EPM-V-529;ASGADR4FJYMVQAPKRHY3P9UDFC2A6S;Executed;SAO TECHNOLOGY & CIA SAS;01411054;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-530;EPM-V-530;ASGADR4FJYMVQAPKRHYUP9UDF92BPI;Executed;SAO TECHNOLOGY & CIA SAS;01989070;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:37 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-531;EPM-V-531;ASGADR4FJYMVQAPKRHY4P9UDFC2A8M;Executed;SAO TECHNOLOGY & CIA SAS;01511063;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;Desconocido;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-532;EPM-V-532;ASGADR4FJYMVQAPKRHYLP9UDF02BBZ;Executed;SAO TECHNOLOGY & CIA SAS;01985000;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-533;EPM-V-533;ASGADR4FJYMVQAPKRHY3P9UDFB2A6J;Executed;SAO TECHNOLOGY & CIA SAS;01411054;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-534;EPM-V-534;ASGADR4FJYMVQAPKRHY3P9UDFC2A7M;Executed;SAO TECHNOLOGY & CIA SAS;01411057;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-535;EPM-V-535;ASGADR4FJYMVQAPKRHYMP9UDF02BD6;Executed;SAO TECHNOLOGY & CIA SAS;01511060;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;Desconocido;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-536;EPM-V-536;ASGADR4FJYMVQAPKRHYLP9UDF02BC7;Executed;SAO TECHNOLOGY & CIA SAS;01985020;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-537;EPM-V-537;ASGADR4FJYMVQAPKRHYVP9UDFK2BSG;Executed;SAO TECHNOLOGY & CIA SAS;01985021;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;12;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-538;EPM-V-538;ASGADR4FJYMVQAPKRHYMP9UDF12BFK;Executed;SAO TECHNOLOGY & CIA SAS;01727175;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-539;EPM-V-539;ASGADR4FJYMVQAPKRHY7P9UDFF2AQF;Executed;SAO TECHNOLOGY & CIA SAS;01337330;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;6;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-540;EPM-V-540;ASGADR4FJYMVQAPKRHYUP9UDF92BOV;Executed;SAO TECHNOLOGY & CIA SAS;01985000;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-541;EPM-V-541;ASGADR4FJYMVQAPKRHY6P9UDFF2APO;Executed;SAO TECHNOLOGY & CIA SAS;01337330;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-542;EPM-V-542;ASGADR4FJYMVQAPKRHYPP9UDF42B2X;Executed;SAO TECHNOLOGY & CIA SAS;01989080;SAO TECHNOLOGY & CIA SAS;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:41 PM;2030/09/22 12:00:00 AM;2025/05/12 12:19:01 PM;SAO Software;SAO TECHNOLOGY & CIA SAS;1337871;;20;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-543;EPM-V-543;ASGADR4FJYMVQAPKRHY7P9UDFF2AQN;Executed;SEL;01337380;Electrolumen;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/04/29 12:00:00 AM;2025/12/22 02:44:01 PM;SEL-5010;Electrolumen;;;9;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-544;EPM-V-544;ASGADR4FJYMVQAPKRHY6P9UDFE2AO0;Executed;SEL;01337280;Electrolumen;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/05/02 12:00:00 AM;2025/12/22 02:42:46 PM;SEL-5010;Electrolumen;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-545;EPM-V-545;ASGADR4FJYMVQAPKRHY6P9UDFF2AOT;Executed;SEL;01337280;Electrolumen;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;2030/05/02 12:00:00 AM;2025/12/22 02:43:17 PM;SEL-5010;Electrolumen;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-546;EPM-V-546;ASGADR4FJYMVQAPKRHZ7P9UDGF2DJ1;Executed;Desconocido;01980685;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:51 PM;;2019/01/03 03:06:37 PM;SINDE;Desconocido;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-547;EPM-V-547;ASGADR4FJYMVQAPKRHY2P9UDFA2A3G;Executed;Adobe Inc.;01300223;SISGEO;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:21 PM;2030/11/05 12:00:00 AM;2026/01/05 05:06:50 PM;Sisgeo;SISGEO;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-548;EPM-V-548;ASGADR4FJYMVQAPKRHYMP9UDF02BEC;Executed;Desconocido;01980335;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:28 PM;;2019/01/03 03:06:22 PM;S.O. Macintosh;Desconocido;1041481;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-549;EPM-V-549;ASGADR4FJYMVQAPKRHYPP9UDF42B3G;Historical;Desconocido;01985026;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:31 PM;;2026/02/16 05:15:04 AM;Google SketchUp Pro 8;Desconocido;2137765;;12;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-550;EPM-V-550;ASGADR4FJYMVQAPKRHYSP9UDF62B9J;Executed;IBM;01989070;CIS CORPORATE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:37 PM;2030/08/25 12:00:00 AM;2026/01/06 09:26:12 AM;SmartView;CIS CORPORATE;;;160;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-551;EPM-V-551;ASGADR4FJYMVQAPKRHYRP9UDF62B8R;Executed;Adobe Inc.;01989080;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;;2019/01/03 03:06:27 PM;SNMPc Network Manager;Desconocido;8000336807;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-552;EPM-V-552;ASGADR4FJYMVQAPKRHZCP9UDFR2C06;Executed;Adobe;01989080;GIT LTDA;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:39 PM;2034/03/16 12:00:00 AM;2025/12/19 04:38:35 PM;ACL for Windows;GIT LTDA;1396578;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-553;EPM-V-553;ASGADR4FJYMVQAPKRHYOP9UDF22BIY;Executed;Adobe Inc.;01980509;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:28 PM;;2019/01/03 03:06:23 PM;SPECTRUN OBEY 2;Desconocido;1341612;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-554;EPM-V-554;ASGADR4FJYMVQAPKRHY2P9UDFB2A4O;Executed;Adobe Inc.;01312001;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:21 PM;;2019/01/03 03:06:15 PM;Stat tool;Desconocido;1276745;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
EPM-V-555;EPM-V-555;ASGADR4FJYMVQAPKRHY3P9UDFB2A6B;Executed;Adobe Inc.;01411032;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2018/12/20 01:39:26 PM;;2019/01/03 03:06:19 PM;Statgraphics Plus Professional;Desconocido;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
